participant,time,stim,x,y,AoI
UAH09,2859882.1499023438,43-45,1200,272,43_d
UAH09,2883610.1499023438,43-45,1443,523,44_e
UAH09,2914794.1499023438,43-45,479,775,45_a
UAH09,3004914.1499023438,46-48,1200,241,46_d
UAH09,3019306.1499023438,46-48,1435,499,47_e
UAH09,3029786.1499023438,46-48,1205,769,48_d
UAH09,3036138.1499023438,46-48,1515,925,continue
UAH09,3045785.1499023438,49-51,722,232,49_b
UAH09,3077945.1499023438,49-51,962,507,50_c
UAH09,3101945.1499023438,49-51,479,762,51_a
UAH09,3103217.1499023438,49-51,1515,925,continue
UAH09,3124017.1499023438,52-54,1195,234,52_d
UAH09,3175489.1499023438,52-54,477,493,53_a
UMN13,10650172.671875,1-3,1207,235,1_d
UMN13,10653044.671875,1-3,729,469,2_b
UMN13,10656836.671875,1-3,1467,714,3_e
UMN13,10657700.671875,1-3,1547,845,continue
UMN13,10660412.67236328,4-6,483,259,4_a
UMN13,10669204.671875,4-6,1445,492,5_e
UMN13,10676620.671875,4-6,719,720,6_b
UMN13,10677668.671875,4-6,1558,825,continue
UMN13,10682859.671875,7-9,944,284,7_c
UMN13,10687404.671875,7-9,977,500,8_c
UMN13,10696787.671875,7-9,1228,733,9_d
UMN13,10698411.671875,7-9,1523,829,continue
UMN13,10717516.671875,10-12,499,248,10_a
UMN13,10738275.67138672,10-12,731,510,11_b
UMN13,10749843.671875,10-12,483,726,12_a
UMN13,10753595.671875,10-12,1549,832,continue
UMN13,10775068.671875,13-15,970,245,13_c
UMN13,10791635.671875,13-15,1211,512,14_d
UMN13,10853947.67138672,13-15,1453,737,15_e
UMN13,10879171.671875,13-15,406,818,back
UMN13,10928347.67138672,16-20,1487,166,16_d
UMN13,10933211.671875,16-20,1330,303,17_a
UMN13,10935771.671875,16-20,1387,423,18_b
UMN13,10945859.671875,16-20,1331,559,19_a
UMN13,10958628.671875,16-20,1541,690,20_e
UMN13,10959691.671875,16-20,1537,851,continue
UMN13,10968410.671875,21-25,1414,159,21_c
UMN13,10973802.671875,21-25,1391,292,22_b
UMN13,10984394.671875,21-25,1325,434,23_a
UMN13,10994154.671875,21-25,1445,566,24_c
UMN13,11009426.67138672,21-25,1534,697,25_e
UMN13,11010394.671875,21-25,1543,847,continue
UMN13,11023842.671875,26-30,1435,162,26_c
UMN13,11033178.671875,26-30,1526,297,27_e
UMN13,11041346.671875,26-30,1496,433,28_d
UMN13,11095721.671875,26-30,1428,697,30_c
UMN13,11115569.671875,26-30,1491,562,29_d
UMN13,11133553.671875,26-30,415,845,back
UMN13,11151609.671875,21-25,412,843,back
UMN13,11173450.671875,31-33,722,270,31_b
UMN13,11177010.671875,31-33,932,551,32_c
UMN13,11179002.671875,31-33,716,817,33_b
UMN13,11190097.671875,31-33,416,930,back
UMN13,11197265.671875,31-33,1535,930,continue
UMN13,11205641.671875,34-36,1197,301,34_d
UMN13,11221873.671875,34-36,737,573,35_b
UMN13,11225569.671875,34-36,498,843,36_a
UMN13,11228345.671875,34-36,1549,940,continue
UMN13,11234913.671875,37-39,1426,313,37_e
UMN13,11239729.671875,37-39,1196,590,38_d
UMN13,11251697.671875,37-39,956,840,39_c
UMN13,11259745.671875,37-39,1547,931,continue
UMN13,11266617.671875,40-42,486,313,40_a
UMN13,11294505.671875,40-42,1198,574,41_d
UMN13,11308809.671875,40-42,967,832,42_c
UMN13,11314073.671875,40-42,1546,923,continue
UMN13,11324529.671875,43-45,725,295,43_b
UMN13,11330521.671875,43-45,1200,294,43_d
UMN13,11332737.671875,43-45,703,303,43_b
UMN13,11430944.671875,46-48,1225,303,46_d
UMN13,11444904.671875,46-48,732,521,47_b
UMN13,11478952.671875,46-48,1207,833,48_d
UMN13,11480016.671875,46-48,1532,918,continue
UMN13,11492424.671875,49-51,723,290,49_b
UMN13,11506240.671875,49-51,971,548,50_c
UMN13,11523408.671875,49-51,497,827,51_a
UMN13,11526376.671875,49-51,1549,919,continue
UMN13,11537448.671875,52-54,699,282,52_b
UMN13,11553847.671875,52-54,1204,308,52_d
UMN13,11582927.671875,52-54,501,536,53_a
URF18,1874806.537109375,1-3,1200,247,1_d
URF18,1879486.537109375,1-3,718,463,2_b
URF18,1882670.537109375,1-3,1435,702,3_e
URF18,1883830.537597656,1-3,1545,852,continue
URF18,1887366.537109375,4-6,476,233,4_a
URF18,1893438.537109375,4-6,1437,465,5_e
URF18,1900062.537109375,4-6,733,685,6_b
URF18,1901462.537597656,4-6,1542,834,continue
URF18,1905254.537109375,7-9,959,230,7_c
URF18,1912206.537109375,7-9,958,461,8_c
URF18,1921102.537109375,7-9,1207,685,9_d
URF18,1922590.537109375,7-9,1545,834,continue
URF18,1928950.537109375,10-12,1443,233,10_e
URF18,1939030.537109375,10-12,725,467,11_b
URF18,1939526.537109375,10-12,718,461,11_b
URF18,1956142.537109375,10-12,476,688,12_a
URF18,1961806.537109375,10-12,1532,831,continue
URF18,1976574.537109375,13-15,961,229,13_c
URF18,1989422.537597656,13-15,1200,471,14_d
URF18,2015398.537109375,13-15,1451,693,15_e
URF18,2054998.537109375,13-15,385,841,back
URF18,2064574.537109375,10-12,478,229,10_a
URF18,2074166.537597656,10-12,1528,832,continue
URF18,2146212.537109375,16-20,1483,168,16_d
URF18,2151900.537109375,16-20,1337,306,17_a
URF18,2154780.537109375,16-20,1393,434,18_b
URF18,2166764.537109375,16-20,1331,571,19_a
URF18,2176836.537109375,16-20,1541,705,20_e
URF18,2178004.537109375,16-20,1501,860,continue
URF18,2194925.537109375,21-25,1436,165,21_c
URF18,2201149.537109375,21-25,1392,301,22_b
URF18,2210693.537109375,21-25,1334,441,23_a
URF18,2229421.537597656,21-25,1422,569,24_c
URF18,2229765.537109375,21-25,1441,572,24_c
URF18,2230237.537597656,21-25,1432,575,24_c
URF18,2264012.537109375,21-25,1535,706,25_e
URF18,2264956.5366210938,21-25,1513,861,continue
URF18,2277332.537109375,26-30,1438,165,26_c
URF18,2296524.537109375,26-30,1542,301,27_e
URF18,2332868.537109375,26-30,1491,443,28_d
URF18,2367988.537109375,26-30,1493,576,29_d
URF18,2381884.5366210938,26-30,1411,701,30_c
URF18,2382428.537109375,26-30,1430,711,30_c
URF18,2424684.537109375,31-33,732,275,31_b
URF18,2427372.537109375,31-33,965,534,32_c
URF18,2429916.537109375,31-33,722,809,33_b
URF18,2431276.537109375,31-33,1534,941,continue
URF18,2434867.537109375,34-36,1198,276,34_d
URF18,2440523.537109375,34-36,722,542,35_b
URF18,2444763.537109375,34-36,475,805,36_a
URF18,2446491.537109375,34-36,488,810,36_a
URF18,2448211.537109375,34-36,1534,949,continue
URF18,2453523.537109375,37-39,1444,279,37_e
URF18,2461035.537109375,37-39,1208,535,38_d
URF18,2472755.537109375,37-39,969,802,39_c
URF18,2474931.537109375,37-39,1520,949,continue
URF18,2487635.537109375,40-42,485,273,40_a
URF18,2527923.537109375,40-42,724,541,41_b
URF18,2539347.537109375,40-42,478,547,41_a
URF18,2563547.537109375,40-42,952,811,42_c
URF18,2567467.537109375,40-42,1546,936,continue
URF18,2581307.537109375,43-45,1201,276,43_d
URF18,2596571.537109375,43-45,1435,532,44_e
URF18,2708571.537109375,46-48,1200,243,46_d
URF18,2721203.537109375,46-48,723,513,47_b
URF18,2743051.537109375,46-48,714,764,48_b
URF18,2744251.537109375,46-48,1527,929,continue
URF18,2751394.537109375,49-51,721,242,49_b
URF18,2778506.537109375,49-51,964,508,50_c
URF18,2801442.537597656,49-51,480,774,51_a
URF18,2804234.537109375,49-51,1523,936,continue
URF18,2823202.537109375,52-54,1201,247,52_d
URF18,2845921.537109375,52-54,475,511,53_a
URF18,2860473.537109375,52-54,477,763,54_a
URF18,2862657.537109375,52-54,1519,936,continue
URH09,3165510.4462890625,1-3,1198,235,1_d
URH09,3167918.4462890625,1-3,719,467,2_b
URH09,3170566.4467773438,1-3,1439,699,3_e
URH09,3172478.4462890625,1-3,1548,839,continue
URH09,3175783.4467773438,4-6,484,223,4_a
URH09,3179383.4467773438,4-6,1441,454,5_e
URH09,3190671.4467773438,4-6,718,680,6_b
URH09,3192079.4467773438,4-6,1544,820,continue
URH09,3198294.4462890625,7-9,961,217,7_c
URH09,3204430.4467773438,7-9,951,452,8_c
URH09,3223670.4467773438,7-9,1206,685,9_d
URH09,3225374.4467773438,7-9,1534,824,continue
URH09,3232918.4462890625,10-12,1196,227,10_d
URH09,3243558.4467773438,10-12,715,452,11_b
URH09,3254606.4467773438,10-12,488,683,12_a
URH09,3256198.4467773438,10-12,1531,826,continue
URH09,3271734.4462890625,13-15,476,218,13_a
URH09,3276790.4467773438,13-15,954,218,13_c
URH09,3293022.4467773438,13-15,1197,452,14_d
URH09,3310758.4467773438,13-15,1442,681,15_e
URH09,3448333.4467773438,16-20,1482,156,16_d
URH09,3456293.4462890625,16-20,1329,301,17_a
URH09,3463733.4467773438,16-20,1392,429,18_b
URH09,3474861.4467773438,16-20,1333,561,19_a
URH09,3481573.4467773438,16-20,1537,702,20_e
URH09,3483317.4467773438,16-20,1527,853,continue
URH09,3493669.4467773438,21-25,1436,163,21_c
URH09,3498877.4467773438,21-25,1541,296,22_e
URH09,3506325.4467773438,21-25,1323,428,23_a
URH09,3542997.4462890625,21-25,1488,568,24_d
URH09,3579101.4467773438,21-25,1430,703,25_c
URH09,3584541.4467773438,21-25,1330,697,25_a
URH09,3595685.4467773438,21-25,1527,697,25_e
URH09,3596709.4467773438,21-25,1327,703,25_a
URH09,3597621.4467773438,21-25,1548,846,continue
URH09,3620380.4467773438,26-30,1433,156,26_c
URH09,3628717.4467773438,26-30,1542,293,27_e
URH09,3636021.4467773438,26-30,1481,429,28_d
URH09,3672452.4467773438,26-30,1485,568,29_d
URH09,3675860.4467773438,26-30,1478,701,30_d
URH09,3732173.4467773438,31-33,719,264,31_b
URH09,3735933.4467773438,31-33,958,535,32_c
URH09,3739981.4467773438,31-33,723,803,33_b
URH09,3742493.4467773438,31-33,1533,938,continue
URH09,3745613.4467773438,34-36,1199,270,34_d
URH09,3752245.4467773438,34-36,716,536,35_b
URH09,3759005.4467773438,34-36,481,800,36_a
URH09,3761101.4467773438,34-36,1524,920,continue
URH09,3761877.4467773438,34-36,1524,930,continue
URH09,3768732.4467773438,37-39,1434,270,37_e
URH09,3776052.4467773438,37-39,1204,540,38_d
URH09,3786828.4467773438,37-39,956,797,39_c
URH09,3799564.4467773438,37-39,1540,930,continue
URH09,3850884.4467773438,40-42,1201,274,40_d
URH09,3854868.4467773438,40-42,476,264,40_a
URH09,3873916.4467773438,40-42,1199,540,41_d
URH09,3889748.4467773438,40-42,719,535,41_b
URH09,3991756.4467773438,46-48,1205,235,46_d
URH09,4006700.4467773438,46-48,1438,498,47_e
URH09,4025244.4467773438,46-48,719,763,48_b
URH09,4032828.4467773438,46-48,1543,920,continue
URH09,4047372.4467773438,49-51,707,233,49_b
URH09,4064804.4467773438,49-51,959,501,50_c
URH09,4104699.4467773438,49-51,474,764,51_a
URH09,4106083.4467773438,49-51,1530,928,continue
URH09,4130915.4467773438,52-54,1198,240,52_d
URH09,4147539.4467773438,52-54,476,505,53_a
URH09,4157827.4467773438,52-54,474,763,54_a
URH09,4159971.4467773438,52-54,1541,928,continue
URS20,1667725.5517578125,1-3,1201,281,1_d
URS20,1671885.5517578125,1-3,724,513,2_b
URS20,1676525.5517578125,1-3,1454,742,3_e
URS20,1677533.5517578125,1-3,1535,839,continue
URS20,1682141.5517578125,4-6,486,271,4_a
URS20,1691084.5517578125,4-6,1433,503,5_e
URS20,1698884.5517578125,4-6,708,728,6_b
URS20,1700212.5517578125,4-6,1513,825,continue
URS20,1705861.5517578125,7-9,950,272,7_c
URS20,1715997.5517578125,7-9,955,507,8_c
URS20,1757413.5517578125,7-9,715,737,9_b
URS20,1770061.5517578125,7-9,1549,818,continue
URS20,1778756.5517578125,10-12,1204,278,10_d
URS20,1781492.5517578125,10-12,491,273,10_a
URS20,1790596.5517578125,10-12,715,498,11_b
URS20,1809916.5517578125,10-12,484,735,12_a
URS20,1813012.5517578125,10-12,1529,829,continue
URS20,1855540.5517578125,13-15,485,270,13_a
URS20,1872044.5522460938,13-15,1204,509,14_d
URS20,1933124.5517578125,16-20,1482,157,16_d
URS20,1938700.5517578125,16-20,1337,299,17_a
URS20,1941516.5517578125,16-20,1385,430,18_b
URS20,1954732.5517578125,16-20,1329,560,19_a
URS20,1977932.5522460938,16-20,1386,703,20_b
URS20,1980388.5517578125,16-20,1547,854,continue
URS20,1995147.5517578125,21-25,1432,163,21_c
URS20,2034155.5522460938,21-25,1382,303,22_b
URS20,2052515.5517578125,21-25,1337,433,23_a
URS20,2075651.5517578125,21-25,1338,564,24_a
URS20,2092827.5522460938,21-25,1530,698,25_e
URS20,2093571.5517578125,21-25,1554,847,continue
URS20,2111907.5517578125,26-30,1341,163,26_a
URS20,2124139.5517578125,26-30,1533,297,27_e
URS20,2139267.5522460938,26-30,1531,431,28_e
URS20,2199483.5517578125,31-33,718,313,31_b
URS20,2204563.5522460938,31-33,971,580,32_c
URS20,2206731.5517578125,31-33,728,843,33_b
URS20,2208331.5517578125,31-33,1541,927,continue
URS20,2212171.5517578125,34-36,1196,307,34_d
URS20,2215419.5522460938,34-36,725,581,35_b
URS20,2218627.5517578125,34-36,485,836,36_a
URS20,2221235.5522460938,34-36,1527,930,continue
URS20,2225227.5522460938,37-39,1441,316,37_e
URS20,2232283.5517578125,37-39,1205,578,38_d
URS20,2239883.5517578125,37-39,1182,834,39_d
URS20,2260155.5522460938,37-39,1547,936,continue
URS20,2274715.5522460938,40-42,487,310,40_a
URS20,2328555.5517578125,40-42,723,572,41_b
URS20,2357690.5517578125,40-42,966,839,42_c
URS20,2366266.5517578125,40-42,1533,918,continue
URS20,2371323.5517578125,43-45,731,305,43_b
URS20,2372155.5522460938,43-45,728,553,44_b
URS20,2373915.5517578125,43-45,963,815,45_c
URS20,2462930.5517578125,46-48,1175,302,46_d
URS20,2489401.5517578125,46-48,717,573,47_b
URS20,2524377.5517578125,46-48,700,846,48_b
URS20,2530105.5517578125,46-48,1535,939,continue
URS20,2546698.5517578125,49-51,722,307,49_b
URS20,2587506.5517578125,49-51,954,574,50_c
URS20,2611650.5512695312,49-51,1445,846,51_e
URS20,2612514.5517578125,49-51,1551,922,continue
URW14,19762960.525878906,1-3,478,238,1_a
URW14,19768352.525878906,1-3,719,467,2_b
URW14,19774520.525878906,1-3,1438,697,3_e
URW14,19775568.525878906,1-3,1511,832,continue
URW14,19780448.525878906,4-6,480,226,4_a
URW14,19796488.525878906,4-6,1439,454,5_e
URW14,19806280.525878906,4-6,726,686,6_b
URW14,19807656.525878906,4-6,1527,822,continue
URW14,19813887.525878906,7-9,965,228,7_c
URW14,19836831.525878906,7-9,960,449,8_c
URW14,19846695.525878906,7-9,1200,687,9_d
URW14,19848735.525878906,7-9,1515,824,continue
URW14,19866055.525390625,10-12,725,219,10_b
URW14,19880343.525878906,10-12,722,454,11_b
URW14,19890551.525878906,10-12,481,688,12_a
URW14,19895999.525878906,10-12,1550,829,continue
URW14,19941326.525878906,13-15,960,232,13_c
URW14,19981662.525878906,13-15,1196,449,14_d
URW14,20028791.525878906,16-20,1482,158,16_d
URW14,20034367.525878906,16-20,1331,290,17_a
URW14,20036959.525878906,16-20,1383,424,18_b
URW14,20053967.525878906,16-20,1336,564,19_a
URW14,20062079.525878906,16-20,1533,697,20_e
URW14,20063183.525878906,16-20,1538,854,continue
URW14,20082366.525878906,21-25,1436,158,21_c
URW14,20089790.525878906,21-25,1384,300,22_b
URW14,20098358.525390625,21-25,1336,431,23_a
URW14,20125798.525878906,21-25,1332,563,24_a
URW14,20158454.525878906,21-25,1534,696,25_e
URW14,20159566.525878906,21-25,1512,844,continue
URW14,20173303.525878906,26-30,1434,158,26_c
URW14,20194486.525878906,26-30,1533,294,27_e
URW14,20218646.525878906,26-30,1485,429,28_d
URW14,20254542.525390625,26-30,1483,562,29_d
URW14,20299189.525878906,31-33,720,271,31_b
URW14,20302669.525878906,31-33,963,540,32_c
URW14,20304821.525878906,31-33,724,802,33_b
URW14,20306085.525878906,31-33,1537,930,continue
URW14,20310454.525878906,34-36,1204,273,34_d
URW14,20322742.525878906,34-36,715,530,35_b
URW14,20327150.525878906,34-36,725,793,36_b
URW14,20330342.525878906,34-36,1535,930,continue
URW14,20336597.525878906,37-39,1446,271,37_e
URW14,20340581.525878906,37-39,1206,537,38_d
URW14,20346165.525878906,37-39,952,795,39_c
URW14,20355901.525878906,37-39,1518,933,continue
URW14,20366181.525878906,40-42,478,263,40_a
URW14,20407013.525878906,40-42,483,539,41_a
URW14,20448485.525878906,40-42,959,806,42_c
URW14,20450125.525878906,40-42,1512,921,continue
URW14,20464133.525878906,43-45,1208,269,43_d
URW14,20599229.525878906,46-48,1202,236,46_d
URW14,20615668.525878906,46-48,719,501,47_b
URW14,20631284.525878906,46-48,1439,502,47_e
URW14,20642940.525878906,46-48,1202,772,48_d
URW14,20658660.525878906,46-48,362,930,back
URW14,20681604.525878906,46-48,1541,933,continue
URW14,20695165.525878906,49-51,721,232,49_b
URW14,20710549.525878906,49-51,959,503,50_c
URW14,20719876.525878906,49-51,481,766,51_a
URW14,20722916.526367188,49-51,1525,926,continue
URW14,20751436.526367188,52-54,721,238,52_b
UTB27,21136819.83203125,1-3,1202,237,1_d
UTB27,21139467.83203125,1-3,717,467,2_b
UTB27,21142075.83203125,1-3,1439,695,3_e
UTB27,21142875.83203125,1-3,1522,823,continue
UTB27,21144315.83203125,1-3,1529,840,continue
UTB27,21148099.83203125,4-6,481,223,4_a
UTB27,21153371.83203125,4-6,1437,453,5_e
UTB27,21158035.83203125,4-6,723,679,6_b
UTB27,21160195.83251953,4-6,1518,815,continue
UTB27,21164851.83203125,7-9,962,228,7_c
UTB27,21172963.83203125,7-9,963,452,8_c
UTB27,21178819.83203125,7-9,1200,676,9_d
UTB27,21180675.83251953,7-9,1543,830,continue
UTB27,21187915.83203125,10-12,479,221,10_a
UTB27,21211907.83203125,10-12,721,450,11_b
UTB27,21225811.83203125,10-12,482,683,12_a
UTB27,21226963.83203125,10-12,1548,827,continue
UTB27,21246899.83251953,13-15,959,222,13_c
UTB27,21268763.83203125,13-15,1201,452,14_d
UTB27,21291963.83203125,13-15,724,678,15_b
UTB27,21352083.83251953,13-15,1445,682,15_e
UTB27,21390050.83203125,16-20,1433,161,16_c
UTB27,21395426.83154297,16-20,1332,293,17_a
UTB27,21402554.83203125,16-20,1382,431,18_b
UTB27,21408986.83154297,16-20,1340,564,19_a
UTB27,21423634.83203125,16-20,1536,695,20_e
UTB27,21432250.83203125,16-20,1505,848,continue
UTB27,21438970.83203125,21-25,1436,158,21_c
UTB27,21452314.83203125,21-25,1387,293,22_b
UTB27,21486578.83154297,21-25,1337,432,23_a
UTB27,21517234.83203125,21-25,1436,567,24_c
UTB27,21554242.83154297,21-25,1386,702,25_b
UTB27,21568050.83203125,21-25,1532,846,continue
UTB27,21588361.83203125,26-30,1430,160,26_c
UTB27,21599689.83203125,26-30,1533,297,27_e
UTB27,21613521.83203125,26-30,1487,433,28_d
UTB27,21652633.83203125,31-33,721,271,31_b
UTB27,21654273.83203125,31-33,959,537,32_c
UTB27,21655865.83203125,31-33,720,795,33_b
UTB27,21657713.83203125,31-33,1505,933,continue
UTB27,21662609.83203125,34-36,1198,270,34_d
UTB27,21668249.83154297,34-36,1199,538,35_d
UTB27,21671561.83203125,34-36,482,805,36_a
UTB27,21673377.83203125,34-36,1503,929,continue
UTB27,21678058.83154297,37-39,1435,270,37_e
UTB27,21682729.83154297,37-39,1203,538,38_d
UTB27,21687970.83203125,37-39,963,796,39_c
UTB27,21693529.83203125,37-39,1549,937,continue
UTB27,21707753.83203125,40-42,482,267,40_a
UTB27,21730145.83203125,40-42,1202,535,41_d
UTB27,21743465.83203125,40-42,725,534,41_b
UTB27,21800833.83203125,40-42,961,802,42_c
UTB27,21809281.83203125,40-42,1534,920,continue
UTB27,21817225.83203125,43-45,1202,266,43_d
UTB27,21945057.83203125,46-48,1201,238,46_d
UTB27,21962897.83203125,46-48,480,501,47_a
UTB27,21976681.83203125,46-48,1199,764,48_d
UTB27,21998089.83203125,46-48,720,763,48_b
UTB27,22001065.83203125,46-48,1524,920,continue
UTB27,22031000.83203125,49-51,962,232,49_c
UTB27,22041944.83203125,49-51,957,498,50_c
UTB27,22069296.83203125,49-51,486,766,51_a
UTB27,22079504.83203125,49-51,1542,926,continue
UTB27,22103088.83203125,52-54,963,239,52_c
UTM10,2115575.3369140625,1-3,1207,278,1_d
UTM10,2117063.3369140625,1-3,493,490,2_a
UTM10,2120462.3369140625,1-3,1431,745,3_e
UTM10,2121342.3369140625,1-3,1540,837,continue
UTM10,2123583.3369140625,4-6,485,274,4_a
UTM10,2128759.3369140625,4-6,1445,510,5_e
UTM10,2133575.3369140625,4-6,745,741,6_b
UTM10,2134831.3369140625,4-6,1540,825,continue
UTM10,2138607.3369140625,7-9,965,273,7_c
UTM10,2142423.3369140625,7-9,710,502,8_b
UTM10,2150919.3369140625,7-9,1203,737,9_d
UTM10,2151967.3369140625,7-9,1562,835,continue
UTM10,2152551.3369140625,7-9,1547,831,continue
UTM10,2156863.3369140625,10-12,1465,282,10_e
UTM10,2159695.3369140625,10-12,491,275,10_a
UTM10,2166615.3369140625,10-12,724,492,11_b
UTM10,2175047.3369140625,10-12,1464,734,12_e
UTM10,2180527.3369140625,10-12,468,735,12_a
UTM10,2181711.3369140625,10-12,1537,819,continue
UTM10,2191958.3369140625,13-15,724,279,13_b
UTM10,2198822.3369140625,13-15,480,484,14_a
UTM10,2203958.3369140625,13-15,1209,504,14_d
UTM10,2219958.3369140625,13-15,1440,510,14_e
UTM10,2247430.3369140625,13-15,1449,738,15_e
UTM10,2334902.3369140625,13-15,1214,502,14_d
UTM10,2382758.3369140625,16-20,743,213,not on any aoi
UTM10,2385494.3369140625,16-20,1483,157,16_d
UTM10,2388694.3369140625,16-20,1338,295,17_a
UTM10,2391357.3369140625,16-20,1388,434,18_b
UTM10,2397181.3369140625,16-20,1338,562,19_a
UTM10,2402837.3369140625,16-20,1541,700,20_e
UTM10,2403565.3369140625,16-20,1545,849,continue
UTM10,2410421.336425781,21-25,664,210,not on any aoi
UTM10,2411989.3369140625,21-25,1433,163,21_c
UTM10,2416789.3369140625,21-25,1388,296,22_b
UTM10,2428037.3369140625,21-25,1327,438,23_a
UTM10,2464653.3369140625,21-25,1429,695,25_c
UTM10,2481437.3369140625,21-25,1440,563,24_c
UTM10,2483173.3369140625,21-25,1511,853,continue
UTM10,2516333.3369140625,26-30,1433,160,26_c
UTM10,2523181.3369140625,26-30,1534,295,27_e
UTM10,2532757.336425781,26-30,1542,402,not on any aoi
UTM10,2544476.3369140625,26-30,1539,564,29_e
UTM10,2564316.3369140625,26-30,1533,697,30_e
UTM10,2566612.3369140625,26-30,404,854,back
UTM10,2586540.3369140625,21-25,1548,848,continue
UTM10,2597308.3369140625,26-30,1486,429,28_d
UTM10,2617404.3369140625,26-30,1340,563,29_a
UTM10,2645339.3369140625,31-33,722,283,31_b
UTM10,2646819.3369140625,31-33,980,570,32_c
UTM10,2648083.3369140625,31-33,722,837,33_b
UTM10,2649091.337402344,31-33,1541,938,continue
UTM10,2652364.3369140625,34-36,1202,314,34_d
UTM10,2656732.3369140625,34-36,719,581,35_b
UTM10,2660628.3369140625,34-36,502,834,36_a
UTM10,2662428.3369140625,34-36,1535,934,continue
UTM10,2664771.3369140625,37-39,486,304,37_a
UTM10,2671691.3369140625,37-39,1213,571,38_d
UTM10,2695475.3369140625,37-39,951,840,39_c
UTM10,2696547.3369140625,37-39,1537,932,continue
